Drug Chembl ID,Drug Name,Clinical Trial Phase
CHEMBL18116,Toloxatone,4.0
CHEMBL1822495,Chembl1822495,
CHEMBL186,Cefepime,4.0
CHEMBL198743,Chembl198743,
CHEMBL2105717,Cabozantinib,4.0
CHEMBL2106530,Nifurzide,2.0
CHEMBL2110732,Dacomitinib Anhydrous,4.0
CHEMBL2110788,Benzilonium,2.0
CHEMBL217464,Chembl217464,
CHEMBL2219418,Naloxegol,4.0
CHEMBL23254,Purvalanol B,
CHEMBL241304,Chembl241304,
CHEMBL2417572,Chembl2417572,
CHEMBL2431901,Chembl2431901,
CHEMBL271512,Chembl271512,
CHEMBL296419,Astemizole,4.0
CHEMBL304087,Merimepodib,2.0
CHEMBL305906,Cetylpyridinium,4.0
CHEMBL3087515,Mavoglurant,2.0
CHEMBL3143549,F-Arag,1.0
CHEMBL314854,Fingolimod,4.0
CHEMBL3305317,Chembl3305317,
CHEMBL35306,Nikkomycin,1.0
CHEMBL3589039,Chembl3589039,
CHEMBL3597971,Seltorexant,3.0
CHEMBL3707216,4-Dimethylaminophenol,-1.0
CHEMBL373028,Chembl373028,
CHEMBL377175,Chembl377175,
CHEMBL404630,Chembl404630,
CHEMBL4082941,Chembl4082941,
CHEMBL4087758,Chembl4087758,
CHEMBL410834,Chembl410834,
CHEMBL425148,Matairesinol,
CHEMBL4297518,Mirodenafil,2.0
CHEMBL4298146,Lifirafenib Maleate,1.0
CHEMBL438139,Rocaglamide,
CHEMBL446143,Ornithine,3.0
CHEMBL4594287,Ensifentrine,3.0
CHEMBL469,Ketorolac,4.0
CHEMBL486226,Bms-707035,2.0
CHEMBL505,Chlorpheniramine,4.0
CHEMBL5314363,Apomorphine Hydrochloride,4.0
CHEMBL5314596,Aspirin Trelamine Hydrochloride,2.0
CHEMBL570298,Chembl570298,
CHEMBL583,Grepafloxacin,4.0
CHEMBL590104,Chembl590104,
CHEMBL593,Delavirdine,4.0
CHEMBL612137,Chembl612137,
CHEMBL61479,Siramesine,2.0
CHEMBL62382,Methylselenocysteine,1.0
CHEMBL63857,Phenolphthalein,4.0
CHEMBL68828,Chembl68828,
CHEMBL761,Naphazoline,4.0
CHEMBL878,Metolazone,4.0
CHEMBL969,Prazepam,4.0
CHEMBL1089636,Ang1005,3.0
CHEMBL1089866,Chembl1089866,
CHEMBL1091348,Chembl1091348,
CHEMBL1092397,Chembl1092397,
CHEMBL1094838,Chembl1094838,
CHEMBL1097191,Chembl1097191,
CHEMBL1200638,Dexbrompheniramine Maleate,4.0
CHEMBL1200832,Terbinafine Hydrochloride,4.0
CHEMBL1200854,Fluphenazine Decanoate,4.0
CHEMBL1200969,Dutasteride,4.0
CHEMBL1201101,Testosterone Cypionate,4.0
CHEMBL1201740,Nilotinib Hydrochloride Monohydrate,4.0
CHEMBL1208572,Salinomycin,2.0
CHEMBL121978,Chembl121978,
CHEMBL1230135,Chembl1230135,
CHEMBL123292,Cycloheximide,2.0
CHEMBL1234268,Chembl1234268,
CHEMBL1236107,Sgx-523,1.0
CHEMBL1236433,Chembl1236433,
CHEMBL1236670,Virginiamycin Factor M1,-1.0
CHEMBL146755,Oxalic Acid,-1.0
CHEMBL155625,Indole-3-Carbinol,2.0
CHEMBL16264,Ether,2.0
CHEMBL1651473,Chembl1651473,
CHEMBL166937,Sarcnu,2.0
CHEMBL169,Ursolic Acid,2.0
CHEMBL1825092,Chembl1825092,
CHEMBL192966,Fexaramine,
CHEMBL1950576,Dihydrostreptomycin,4.0
CHEMBL1951071,Arformoterol Tartrate,4.0
CHEMBL2010507,Methoxyphenamine,4.0
CHEMBL2062263,Cysteamine Bitartrate,4.0
CHEMBL2071209,Chembl2071209,
CHEMBL2104027,Alphameprodine,2.0
CHEMBL2105167,Meprotixol,2.0
CHEMBL2105729,Dabrafenib Mesylate,4.0
CHEMBL2151197,Pf-03654746,2.0
CHEMBL2315921,Chembl2315921,
CHEMBL2403849,Chembl2403849,
CHEMBL25202,Tamibarotene,4.0
CHEMBL25826,Paratoulene Phosphate,
CHEMBL260532,Chembl260532,
CHEMBL297792,S-3304,1.0
CHEMBL30713,Alpha-Methyltryptamine,
CHEMBL3093584,Chembl3093584,
CHEMBL313405,R-120393,
CHEMBL3183193,Cefmenoxime Hydrochloride,4.0
CHEMBL3188386,Wnt-974,2.0
CHEMBL3344470,Chembl3344470,
CHEMBL3545407,Trabodenoson,3.0
CHEMBL387385,Chembl387385,
CHEMBL401843,Chembl401843,
CHEMBL4083870,Chembl4083870,
CHEMBL4174724,Chembl4174724,
CHEMBL4287662,Chembl4287662,
CHEMBL4297349,Aspartyl-Alanyl-Diketopiperazine,3.0
CHEMBL4297362,Cbp-501,2.0
CHEMBL4297527,Revamilast,2.0
CHEMBL4297600,Reldesemtiv,3.0
CHEMBL44228,"1,3,5-Trichlorobenzene",
CHEMBL45177,Chembl45177,
CHEMBL465026,Nefopam,4.0
CHEMBL470288,Chembl470288,
CHEMBL472565,Dinitolmide,2.0
CHEMBL505147,Uk-390957,2.0
CHEMBL5095201,Valiloxybate,2.0
CHEMBL5314577,Orforglipron Calcium,1.0
CHEMBL5314931,Sudapyridine,3.0
CHEMBL5316167,Arq-736 Free Acid,1.0
CHEMBL53366,Imidafenacin,3.0
CHEMBL551978,Drotaverine,3.0
CHEMBL559973,Fluorotryptophane,
CHEMBL561844,Chembl561844,
CHEMBL565801,Chembl565801,
CHEMBL583914,Chembl583914,
CHEMBL59990,Mafosfamide,2.0
CHEMBL747,Cycloguanil,-1.0
CHEMBL848,Lenalidomide,4.0
CHEMBL88055,Rimiterol,4.0
CHEMBL92731,Chembl92731,
CHEMBL1078767,Chembl1078767,
CHEMBL1096562,Methyl Aminolevulinate,4.0
CHEMBL1165,Moexipril,4.0
CHEMBL1194287,Chloropyramine,2.0
CHEMBL119489,Chembl119489,
CHEMBL1201255,Histrelin,4.0
CHEMBL1232142,Soneclosan,2.0
CHEMBL1232889,Chembl1232889,
CHEMBL1237135,Maprotiline Hydrochloride,4.0
CHEMBL1242,Phenazopyridine,4.0
CHEMBL1278,Naratriptan,4.0
CHEMBL1365576,Tetrasul,2.0
CHEMBL1469,Phenylbutanoic Acid,4.0
CHEMBL1516,Olmesartan,3.0
CHEMBL1525826,Sulfalene,4.0
CHEMBL1615281,Slc-0111,1.0
CHEMBL1742471,Ebrotidine,4.0
CHEMBL1783256,Azd6280,1.0
CHEMBL1835869,Chembl1835869,
CHEMBL1909286,Phenoxypropazine,4.0
CHEMBL207016,Chembl207016,
CHEMBL209159,Chembl209159,
CHEMBL2105078,Furethidine,2.0
CHEMBL2106548,Clometocillin,2.0
CHEMBL2107811,Zabofloxacin,3.0
CHEMBL2110753,Iseganan,3.0
CHEMBL2142890,Aceglumate,4.0
CHEMBL2204263,Jnj-41443532,2.0
CHEMBL226117,Palmitoyl Glycine,
CHEMBL233553,Chembl233553,
CHEMBL234569,Chembl234569,
CHEMBL236708,Chembl236708,
CHEMBL2408778,Chembl2408778,
CHEMBL249304,Chembl249304,
CHEMBL259551,Fr-180204,
CHEMBL267431,Asoprisnil,3.0
CHEMBL28318,Propyphenazone,2.0
CHEMBL293498,R-82913,
CHEMBL297362,Xylazine,2.0
CHEMBL3086883,Chembl3086883,
CHEMBL316257,L-Alpha-Dimyristoylphosphatidylcholine,
CHEMBL3183453,Novobiocin Sodium,4.0
CHEMBL325434,Chembl325434,
CHEMBL3288027,Chembl3288027,
CHEMBL329433,Chembl329433,
CHEMBL331057,Chembl331057,
CHEMBL3329671,Chembl3329671,
CHEMBL3342504,Chembl3342504,
CHEMBL3422068,Chembl3422068,
CHEMBL3544983,Tesevatinib,3.0
CHEMBL361056,Chembl361056,
CHEMBL3622821,Upadacitinib,4.0
CHEMBL376981,Chembl376981,
CHEMBL3785432,Chembl3785432,
CHEMBL38885,Chembl38885,
CHEMBL3975522,Ebopiprant,2.0
CHEMBL406973,Chembl406973,
CHEMBL4091647,Chembl4091647,
CHEMBL4297216,Fedratinib Hydrochloride,4.0
CHEMBL4297370,Crs-3123,2.0
CHEMBL431698,Raloxifene Core,
CHEMBL446452,Arundine,3.0
CHEMBL4586585,Chembl4586585,
CHEMBL4594268,Tasipimidine Sulfate,1.0
CHEMBL460962,Chembl460962,
CHEMBL471498,Mitiglinide,3.0
CHEMBL4749646,Chembl4749646,
CHEMBL486193,Gilretinol Acetate,1.0
CHEMBL523367,Methoxyverapamil,2.0
CHEMBL526639,Chembl526639,
CHEMBL5314412,Zotizalkib,2.0
CHEMBL5314415,Milademetan,2.0
CHEMBL5314554,Guretolimod,1.0
CHEMBL553426,(R)-2-Aminobutanoic Acid,
CHEMBL574737,Ucn-01,2.0
CHEMBL585397,Chembl585397,
CHEMBL72434,Chembl72434,
CHEMBL726,Fluphenazine,4.0
CHEMBL77562,"1,3,5-Benzenetricarboxylic Acid",
CHEMBL814,Fluvoxamine,4.0
CHEMBL819,Oxacillin,4.0
CHEMBL87992,Eslicarbazepine Acetate,4.0
CHEMBL90568,Diosmetin,
CHEMBL9352,Naringenin,
CHEMBL936,Diphenidol,4.0
CHEMBL1040,Calcifediol Anhydrous,4.0
CHEMBL107498,Decanoic Acid,
CHEMBL1082508,Landipirdine,2.0
CHEMBL1084625,Chembl1084625,
CHEMBL108545,Methyl Salicylate,4.0
CHEMBL1146,Cefamandole,4.0
CHEMBL1161949,3-(Heptyloxy)Benzoate,
CHEMBL1172736,Chembl1172736,
CHEMBL1200397,Butenafine Hydrochloride,4.0
CHEMBL1201129,Decitabine,4.0
CHEMBL1201179,Lapatinib Ditosylate,4.0
CHEMBL1201320,Esomeprazole,4.0
CHEMBL1201766,Fospropofol,4.0
CHEMBL1214124,Perampanel,4.0
CHEMBL1231535,Chembl1231535,
CHEMBL1231666,Chembl1231666,
CHEMBL1232699,Fluorescin,
CHEMBL123850,Chembl123850,
CHEMBL1241,Tripelennamine,4.0
CHEMBL1258006,Bradanicline,2.0
CHEMBL1509101,Chembl1509101,
CHEMBL153813,Chembl153813,
CHEMBL158627,Chembl158627,
CHEMBL159660,Alphamethadol,2.0
CHEMBL1721359,Chembl1721359,
CHEMBL173809,Emopamil,2.0
CHEMBL1867342,Butafenacil,
CHEMBL2016893,Xl-418,1.0
CHEMBL2095224,Pyronaridine Tetraphosphate,2.0
CHEMBL2104993,Vortioxetine,4.0
CHEMBL2107378,Tedisamil Sesquifumarate,3.0
CHEMBL220346,Chembl220346,
CHEMBL229855,Chembl229855,
CHEMBL2365807,Chembl2365807,
CHEMBL2371968,Chembl2371968,
CHEMBL240438,Chembl240438,
CHEMBL27769,Stanolone,2.0
CHEMBL290814,Bafilomycin A1,
CHEMBL294018,Patulin,
CHEMBL3110081,Chembl3110081,
CHEMBL3112595,Chembl3112595,
CHEMBL3218578,Bgt-226,2.0
CHEMBL3302622,Chembl3302622,
CHEMBL3356004,Chembl3356004,
CHEMBL349803,Piretanide,4.0
CHEMBL3545252,Docetaxel,4.0
CHEMBL3589357,Chembl3589357,
CHEMBL3828492,Chembl3828492,
CHEMBL3989520,Histamine Phosphate,4.0
CHEMBL3989525,Azidamfenicol,2.0
CHEMBL405130,Whi-P131,1.0
CHEMBL4078100,Azd-5153,1.0
CHEMBL4080720,Chembl4080720,
CHEMBL4091762,Cabamiquine,2.0
CHEMBL4104741,Chembl4104741,
CHEMBL411907,Sonolisib,2.0
CHEMBL41306,Cns-5161,-1.0
CHEMBL4173394,Brilliant Blue G,4.0
CHEMBL4204119,Chembl4204119,
CHEMBL4297666,Omidenepag Isopropyl,4.0
CHEMBL434200,Tertatolol,4.0
CHEMBL4594428,Asp-5878,1.0
CHEMBL4646511,Gamitrinib,1.0
CHEMBL4650363,.Alpha.-R-Lipoic Acid Choline Ester Chloride,2.0
CHEMBL4754493,Btx-A51,1.0
CHEMBL478120,Marbofloxacin,2.0
CHEMBL4783446,Vx-135,2.0
CHEMBL4795065,Borussertib,
CHEMBL489586,Mk-4965,
CHEMBL498485,Icaritin,3.0
CHEMBL5314404,Ajmaline,3.0
CHEMBL5314528,Luxdegalutamide,2.0
CHEMBL578006,Pd-0173958,
CHEMBL61780,Tezosentan,3.0
CHEMBL655,Midazolam,4.0
CHEMBL787,Montelukast,4.0
CHEMBL821,Guanidine,4.0
CHEMBL91397,Rupatadine,4.0
CHEMBL944,Chloroprocaine Hydrochloride,4.0
CHEMBL101083,Chembl101083,
CHEMBL1079576,Phenprobamate,2.0
CHEMBL1085,Acetophenazine,4.0
CHEMBL1200947,Metipranolol Hydrochloride,4.0
CHEMBL1201302,Dexamethasone Phosphoric Acid,4.0
CHEMBL1201891,Deflazacort,4.0
CHEMBL1206869,Chembl1206869,
CHEMBL1208965,Chembl1208965,
CHEMBL122245,Chembl122245,
CHEMBL1236394,Tricarballylic Acid,
CHEMBL1275868,Azelnidipine,3.0
CHEMBL1412853,Chembl1412853,
CHEMBL142703,Vildagliptin,4.0
CHEMBL1597,Dimercaprol,4.0
CHEMBL1603014,Chembl1603014,
CHEMBL1609891,Buthionine Sulfoximine,1.0
CHEMBL1614709,Cenisertib,
CHEMBL1618279,Revaprazan,2.0
CHEMBL1632158,Chembl1632158,
CHEMBL1802410,Chembl1802410,
CHEMBL181886,Pyruvate Sodium,2.0
CHEMBL1836679,Chembl1836679,
CHEMBL185083,Chembl185083,
CHEMBL2035187,Pacritinib,4.0
CHEMBL205098,Chembl205098,
CHEMBL2103979,Thymalfasin,3.0
CHEMBL2104030,Aranidipine,2.0
CHEMBL2106660,Acefylline Piperazine,4.0
CHEMBL2107495,Temafloxacin Hydrochloride,4.0
CHEMBL222559,Tipranavir,4.0
CHEMBL230153,Chembl230153,
CHEMBL2316142,Chembl2316142,
CHEMBL233360,Chembl233360,
CHEMBL2396674,Chembl2396674,
CHEMBL254857,Fipexide,4.0
CHEMBL256105,Monensin,2.0
CHEMBL260538,Ulipristal Acetate,4.0
CHEMBL268736,Valeric Acid,
CHEMBL269646,Tiotidine,2.0
CHEMBL270995,Brivanib Alaninate,3.0
CHEMBL28218,Bromperidol,4.0
CHEMBL292411,Hydroxy-Phenyl-Acetic Acid Anion,
CHEMBL308333,Actinonin,
CHEMBL314010,Bevantolol,2.0
CHEMBL31601,Remikiren,2.0
CHEMBL3182320,Troxerutin,3.0
CHEMBL3184799,Mephentermine Sulfate,4.0
CHEMBL3236357,Chembl3236357,
CHEMBL3286737,Chembl3286737,
CHEMBL3301620,Temsavir,2.0
CHEMBL3353352,Chembl3353352,
CHEMBL346977,Fonazine,4.0
CHEMBL369180,Chembl369180,
CHEMBL37493,Chembl37493,
CHEMBL380331,Chembl380331,
CHEMBL382300,Ortataxel,2.0
CHEMBL3989833,Ziprasidone Mesylate,4.0
CHEMBL404313,Asiatic Acid,
CHEMBL4066920,Chembl4066920,
CHEMBL4218410,Chembl4218410,
CHEMBL425,Olsalazine,4.0
CHEMBL4297322,Prx-08066,2.0
CHEMBL4297409,Biphenyl Dimethyl Dicarboxylate,3.0
CHEMBL4297464,Cxl-1020,2.0
CHEMBL4297487,Rencofilstat,2.0
CHEMBL4303141,Gsk2838232,2.0
CHEMBL438497,Nicotinamide Riboside,3.0
CHEMBL4462530,Azd-4573,2.0
CHEMBL4582373,Chembl4582373,
CHEMBL4594272,Berotralstat Hydrochloride,4.0
CHEMBL462170,Chembl462170,
CHEMBL4650285,Temuterkib,2.0
CHEMBL468419,Fadrozole Hydrochloride,-1.0
CHEMBL4802133,Fidrisertib,2.0
CHEMBL481,Irinotecan,4.0
CHEMBL482505,Chembl482505,
CHEMBL503075,Methyl Beta-D-Lactoside,
CHEMBL5314532,Nerandomilast,2.0
CHEMBL541,Benzoic Acid,4.0
CHEMBL581476,Gnf-Pf-365,
CHEMBL592,Levorphanol,4.0
CHEMBL70971,Carbendazim,1.0
CHEMBL760,Anagrelide,4.0
CHEMBL87223,Aminoquinuride,2.0
CHEMBL991,Stavudine,4.0
CHEMBL104966,Chembl104966,
CHEMBL1084430,Inarigivir,2.0
CHEMBL110674,Chembl110674,
CHEMBL1200989,Alclometasone Dipropionate,4.0
CHEMBL1230982,Anabaseine,2.0
CHEMBL1234370,Chembl1234370,
CHEMBL126224,Iprindole,4.0
CHEMBL1271234,Chembl1271234,
CHEMBL1571,Testolactone,4.0
CHEMBL15841,Ethylparaben,-1.0
CHEMBL1591074,Chembl1591074,
CHEMBL17976,Resiniferatoxin,3.0
CHEMBL1801384,Chembl1801384,
CHEMBL1835866,Chembl1835866,
CHEMBL186720,Phenyltoloxamine,2.0
CHEMBL1923502,Ulimorelin Hydrochloride,3.0
CHEMBL1951706,Hydromorphinol,2.0
CHEMBL1987462,Bamethan,4.0
CHEMBL2007884,Afp-464 Free Base,2.0
CHEMBL2104340,Ibacitabine,2.0
CHEMBL2104967,Firategrast,2.0
CHEMBL2105639,Dirucotide,3.0
CHEMBL2107341,Fispemifene,2.0
CHEMBL2107372,Simotaxel,2.0
CHEMBL2107531,Stepronin,2.0
CHEMBL2107726,Arimoclomol,3.0
CHEMBL2163631,Sabizabulin,3.0
CHEMBL2178270,Chembl2178270,
CHEMBL222645,Floxacillin,4.0
CHEMBL2315930,Chembl2315930,
CHEMBL257704,Eplivanserin,3.0
CHEMBL265849,Chembl265849,
CHEMBL268164,Cyclobarbital,4.0
CHEMBL307679,Cytidine 5'-Phosphate,
CHEMBL3085504,Bleomycin Sulfate,4.0
CHEMBL308954,Etravirine,4.0
CHEMBL327715,Chembl327715,
CHEMBL3329435,Pf-05212377,2.0
CHEMBL3350555,Chembl3350555,
CHEMBL3422087,Chembl3422087,
CHEMBL3545036,Raseglurant,2.0
CHEMBL3707266,Ribociclib Succinate,4.0
CHEMBL3707282,Magnesium Orotate,4.0
CHEMBL372509,Chembl372509,
CHEMBL391087,Chembl391087,
CHEMBL400858,Chembl400858,
CHEMBL406381,Krn-633,1.0
CHEMBL4070336,Chembl4070336,
CHEMBL4086276,Chembl4086276,
CHEMBL4091991,Chembl4091991,
CHEMBL412989,Chembl412989,
CHEMBL415284,Nalorphine,2.0
CHEMBL4297379,Fluorofuranylnorprogesterone F-18,2.0
CHEMBL457979,Chembl457979,
CHEMBL4594393,Calcium Oxybate,4.0
CHEMBL47072,Ketobemidone,2.0
CHEMBL472193,Chembl472193,
CHEMBL4802159,Enpatoran,2.0
CHEMBL495039,Chembl495039,
CHEMBL500576,Chembl500576,
CHEMBL501849,Simeprevir,4.0
CHEMBL5085204,Chembl5085204,
CHEMBL5095239,Gsk-3494245,1.0
CHEMBL5095421,Emavusertib Hydrochloride,1.0
CHEMBL5095423,Selnoflast,1.0
CHEMBL512172,Chembl512172,
CHEMBL5314375,Cidofovir,4.0
CHEMBL5314579,Zilurgisertib,2.0
CHEMBL53418,Danthron,4.0
CHEMBL563327,Chembl563327,
CHEMBL572944,Chembl572944,
CHEMBL58061,Co-Trimoxazole,3.0
CHEMBL58510,Chloroquine Phosphate,4.0
CHEMBL65543,Acetyl Tyrosine,
CHEMBL83527,Pterostilbene,2.0
CHEMBL8981,Pd-156707,
CHEMBL1078859,Chembl1078859,
CHEMBL1200497,Cyclizine Lactate,4.0
CHEMBL1200578,Theophylline Sodium Glycinate,4.0
CHEMBL1200881,Minocycline Hydrochloride,4.0
CHEMBL1214186,Sinefungin,2.0
CHEMBL1230762,Acetoacetic Acid,-1.0
CHEMBL1233327,Chembl1233327,
CHEMBL1370630,Chembl1370630,
CHEMBL1428,Nimodipine,4.0
CHEMBL1513348,Chembl1513348,
CHEMBL152408,Pimethixene,2.0
CHEMBL1535,Hydroxychloroquine,4.0
CHEMBL1672352,Chembl1672352,
CHEMBL169901,Debrisoquin,4.0
CHEMBL177275,Chembl177275,
CHEMBL1871418,Ronnel,2.0
CHEMBL1897362,Haloxon,2.0
CHEMBL207433,Sb-705498,2.0
CHEMBL209073,Chembl209073,
CHEMBL2103774,Tibolone,4.0
CHEMBL2103857,Edivoxetine,3.0
CHEMBL2103869,Dasolampanel,2.0
CHEMBL2103884,Oprozomib,2.0
CHEMBL2106468,Tricetamide,1.0
CHEMBL2110725,Vinflunine,4.0
CHEMBL2111109,Tasidotin,2.0
CHEMBL2158866,Chembl2158866,
CHEMBL2355317,Chembl2355317,
CHEMBL240597,Chenodiol,4.0
CHEMBL240624,Preladenant,3.0
CHEMBL261454,Hts-466284,
CHEMBL269264,Chembl269264,
CHEMBL273264,Nafamostat,3.0
CHEMBL277535,Bifonazole,4.0
CHEMBL281398,Terbogrel,2.0
CHEMBL301265,Pramipexole,4.0
CHEMBL3263958,Chembl3263958,
CHEMBL327127,Pd-0166326,
CHEMBL3304678,Chembl3304678,
CHEMBL3342358,Chembl3342358,
CHEMBL341824,Pteroic Acid,
CHEMBL363302,Chembl363302,
CHEMBL3707244,Recanaclotide,2.0
CHEMBL3717933,Chembl3717933,
CHEMBL3739699,Chembl3739699,
CHEMBL3787344,Nazartinib,2.0
CHEMBL394484,Chembl394484,
CHEMBL3989844,Dextroamphetamine Saccharate,4.0
CHEMBL404116,Latrunculin A,
CHEMBL406105,Chembl406105,
CHEMBL4089731,Exicorilant,2.0
CHEMBL4204308,Chembl4204308,
CHEMBL4214023,Chembl4214023,
CHEMBL4216005,Chembl4216005,
CHEMBL4297088,Chlorhexidine Gluconate,4.0
CHEMBL4297615,Parsaclisib,3.0
CHEMBL454868,Chembl454868,
CHEMBL4570969,Chembl4570969,
CHEMBL462228,Chembl462228,
CHEMBL463580,Chembl463580,
CHEMBL5095262,Cadisegliatin,2.0
CHEMBL514270,Emicerfont,2.0
CHEMBL519143,Chembl519143,
CHEMBL558288,Chembl558288,
CHEMBL56367,Nimesulide,4.0
CHEMBL567597,Artemisinin,4.0
CHEMBL590578,Chembl590578,
CHEMBL593019,Pyridoxamine,2.0
CHEMBL594606,Chembl594606,
CHEMBL599,Meloxicam,4.0
CHEMBL62855,Chembl62855,
CHEMBL71595,Hydrogen Peroxide,4.0
CHEMBL965,Carbamoylcholine,4.0
CHEMBL100617,Chembl100617,
CHEMBL1082354,Tenonitrozole,2.0
CHEMBL1082986,Chembl1082986,
CHEMBL1090777,Chembl1090777,
CHEMBL109648,Clazosentan,3.0
CHEMBL1161221,Chembl1161221,
CHEMBL1200517,Dihydroergotamine Mesylate,4.0
CHEMBL1200617,Rimexolone,4.0
CHEMBL1234777,Chembl1234777,
CHEMBL1236642,Vaccenic Acid,
CHEMBL1334078,Sodium Hypochlorite,4.0
CHEMBL14249,Adenosine Triphosphate,2.0
CHEMBL1448187,Fluphenazine Hydrochloride,4.0
CHEMBL1512,Flunisolide,4.0
CHEMBL152959,Chembl152959,
CHEMBL1552157,Squalane,-1.0
CHEMBL15768,Chembl15768,
CHEMBL1651478,Chembl1651478,
CHEMBL1665,Albendazole Oxide,2.0
CHEMBL178280,Chembl178280,
CHEMBL1807788,Chembl1807788,
CHEMBL181862,Chembl181862,
CHEMBL183,"1,3-Dipropyl-8-Cyclopentylxanthine [Dpcpx]",
CHEMBL184048,4-Hydroxymethyl-Benzamidine,
CHEMBL1911272,Bms-776532,
CHEMBL198795,Chembl198795,
CHEMBL200884,Chembl200884,
CHEMBL2016757,Gs-441524,1.0
CHEMBL2105743,Olodaterol Hydrochloride,4.0
CHEMBL2107720,Kebuzone,2.0
CHEMBL2107787,Tesetaxel,3.0
CHEMBL2146102,Ephedrine Hydrochloride,4.0
CHEMBL21485,Phenylboronic Acid,
CHEMBL217068,Chembl217068,
CHEMBL2380579,Chembl2380579,
CHEMBL2393169,Chembl2393169,
CHEMBL239857,Chembl239857,
CHEMBL242510,Chembl242510,
CHEMBL267458,Bms-182874,
CHEMBL270548,Chembl270548,
CHEMBL278819,Minaprine,4.0
CHEMBL3039516,Gemcitabine Elaidate,2.0
CHEMBL305686,Cordycepin,1.0
CHEMBL3094434,Chembl3094434,
CHEMBL3137691,Quinupristin/Dalfopristin,4.0
CHEMBL3182405,Chembl3182405,
CHEMBL3183184,Octinoxate,4.0
CHEMBL3330105,Chembl3330105,
CHEMBL338604,C-1311,2.0
CHEMBL3408388,Chembl3408388,
CHEMBL3408393,Chembl3408393,
CHEMBL341922,Ketoprofen Sodium,2.0
CHEMBL3580737,Mk-0941,2.0
CHEMBL3632719,Chembl3632719,
CHEMBL3653158,Chembl3653158,
CHEMBL365468,Chembl365468,
CHEMBL3692206,Tas-119,1.0
CHEMBL3707283,Tetragalacturonic Acid Hydroxymethylester,-1.0
CHEMBL3707340,Tribromometacresol,-1.0
CHEMBL37932,Fenoxaprop-Ethyl,
CHEMBL3823104,Chembl3823104,
CHEMBL3916717,Selonsertib,3.0
CHEMBL40,Phenobarbital,4.0
CHEMBL402744,(2S)-7-Hydroxyflavanone,
CHEMBL409536,Chembl409536,
CHEMBL4281167,Chembl4281167,
CHEMBL4297066,Eliglustat Tartrate,4.0
CHEMBL4297252,2'-Fucosyllactose,1.0
CHEMBL4297593,Atecegatran Metoxil,2.0
CHEMBL4446892,Chembl4446892,
CHEMBL44803,Chembl44803,
CHEMBL451635,Obidoxime,2.0
CHEMBL458966,Chembl458966,
CHEMBL4650214,Zandelisib,3.0
CHEMBL474857,Chembl474857,
CHEMBL477874,Flurothyl,2.0
CHEMBL4802246,Larsucosterol Sodium,1.0
CHEMBL493708,Chembl493708,
CHEMBL515001,Chembl515001,
CHEMBL51969,Phenylalanine Methyl Ester,
CHEMBL520308,Chembl520308,
CHEMBL549906,Chembl549906,
CHEMBL55400,Proflavine,4.0
CHEMBL573677,Abequolixron,1.0
CHEMBL640,Procainamide,4.0
CHEMBL91649,Chembl91649,
CHEMBL100595,Chembl100595,
CHEMBL1084172,Vilanterol Trifenatate,4.0
CHEMBL1091491,Chembl1091491,
CHEMBL11,Imipramine,4.0
CHEMBL1171754,Jnj-39220675,2.0
CHEMBL1200776,Cinacalcet Hydrochloride,4.0
CHEMBL1200866,Perflubron,4.0
CHEMBL1201018,Cefaclor,4.0
CHEMBL1201262,Dipivefrin,4.0
CHEMBL1237296,Chembl1237296,
CHEMBL1271590,Chembl1271590,
CHEMBL153043,Chembl153043,
CHEMBL153479,Ambroxol,3.0
CHEMBL1712170,Ethylmorphine,-1.0
CHEMBL1712678,Chembl1712678,
CHEMBL1722,Methylphenidate Hydrochloride,4.0
CHEMBL1761940,Chembl1761940,
CHEMBL17645,Cgp-71683A,
CHEMBL1808625,Chembl1808625,
CHEMBL1915761,Ganoderiol F,
CHEMBL1951714,Octacosanol,-1.0
CHEMBL1956820,Gs-9256,2.0
CHEMBL2016681,Velneperit,2.0
CHEMBL2029972,Chembl2029972,
CHEMBL206115,Chembl206115,
CHEMBL230172,Chembl230172,
CHEMBL232942,Chembl232942,
CHEMBL236572,Chembl236572,
CHEMBL2397415,Zavegepant,4.0
CHEMBL2443139,Chembl2443139,
CHEMBL249120,"2,5-Xylidine",
CHEMBL250409,Chembl250409,
CHEMBL258844,Chembl258844,
CHEMBL286398,Propylene Glycol,3.0
CHEMBL299175,Tretoquinol,2.0
CHEMBL313972,Masoprocol,4.0
CHEMBL3186027,Chembl3186027,
CHEMBL3329659,Chembl3329659,
CHEMBL346631,Cep-7055,1.0
CHEMBL3545010,Ordopidine,2.0
CHEMBL3545369,Epacadostat,3.0
CHEMBL3545391,Org-34517,2.0
CHEMBL3655950,Chembl3655950,
CHEMBL3682589,Elismetrep,2.0
CHEMBL374478,Rifampin,4.0
CHEMBL3747359,Chembl3747359,
CHEMBL3763790,Chembl3763790,
CHEMBL397919,Chembl397919,
CHEMBL397976,Pidolic Acid,2.0
CHEMBL414139,Chembl414139,
CHEMBL4163329,Chembl4163329,
CHEMBL4210847,Pf-00489791,2.0
CHEMBL42632,Chembl42632,
CHEMBL4297184,Ciforadenant,2.0
CHEMBL4297307,Neosaxitoxin,1.0
CHEMBL4297345,Adl-5747,2.0
CHEMBL4300465,Radium,3.0
