Drug,cluster,Selectivity_Score,entropy_sel_n,gini_sel_n,kurt_n,gap_n,sr_n,Type,x,y,Drug Chembl ID,Drug Name,Clinical Trial Phase
CHEMBL2106316,1,0.18107529446515447,0.07659337317379879,0.0011907469716958545,0.13770175842579221,0.26491383460996115,0.22858158447313673,Type II: Moderate poly-target,2.1924458,0.14882043,CHEMBL2106316,Dotarizine,2.0
CHEMBL2106317,2,0.1743540208867898,0.19487521684128678,0.0029688872048259677,0.3950145208487911,0.05555610985408931,0.04873063366278969,Type I: Highly Selective,5.182336,7.738874,CHEMBL2106317,Iobenzamic Acid,2.0
CHEMBL2106323,2,0.17310932768075757,0.23807733159287015,0.004486519568882918,0.4647255754081272,0.04537987547345687,0.04428349578448253,Type I: Highly Selective,4.9704514,9.836861,CHEMBL2106323,Lactose Monohydrate,3.0
CHEMBL2106325,0,0.11675265302270568,0.05076463263207655,0.00046483226113865994,0.12535586632093604,0.08105982951402388,0.0691582562456808,Type III: Broad-spectrum,9.724343,-0.48300186,CHEMBL2106325,Dimemorfan,2.0
CHEMBL2106357,0,0.08227011857464735,0.05094176622815164,0.0004735395346259731,0.2539145953569558,0.013189559341596957,0.013079286008761898,Type III: Broad-spectrum,13.959932,2.602504,CHEMBL2106357,Florantyrone,2.0
CHEMBL2106370,1,0.1801773354777692,0.14243880292054478,0.0021678068614791354,0.29392510008791967,0.16007886825255735,0.14118322539231323,Type II: Moderate poly-target,3.806097,3.4903305,CHEMBL2106370,Ilaprazole,3.0
CHEMBL2106372,0,0.08346057283027278,0.05829307717310814,0.000555667518354099,0.21625604849802474,0.0037157649836910807,0.0035575633857762618,Type III: Broad-spectrum,13.710156,2.352731,CHEMBL2106372,Ioglycamic Acid,2.0
CHEMBL2106388,0,0.048594002210947874,0.051404378795722745,0.00044150656470559195,0.18616304445965842,0.007677834982419601,0.00901626053500416,Type III: Broad-spectrum,14.382962,0.8876281,CHEMBL2106388,Calcium Hydroxide,4.0
CHEMBL2106389,0,0.11183795740765062,0.044174708040037015,0.0004445623083746506,0.40929983952049553,0.045101770185270916,0.04317361481358107,Type III: Broad-spectrum,12.443744,6.8969007,CHEMBL2106389,Iocarmic Acid,2.0
CHEMBL2106399,0,0.09343774716748018,0.054779089336949784,0.0004037725799728099,0.15495437338530313,0.043970667665164845,0.041040738579479305,Type III: Broad-spectrum,12.617874,0.29838872,CHEMBL2106399,Kitasamycin,2.0
CHEMBL2106403,0,0.09011174344285183,0.07271830194973322,0.0006416314425161096,0.18103962296625098,0.008796237823316141,0.008216772246921392,Type III: Broad-spectrum,13.216053,1.4030956,CHEMBL2106403,Flurithromycin,2.0
CHEMBL2106406,0,0.15180626056577567,0.11333655813949439,0.0015119686186327414,0.2820442723536637,0.08481473004806324,0.07264454203528,Type III: Broad-spectrum,6.7910566,3.713984,CHEMBL2106406,Dersalazine,2.0
CHEMBL2106409,0,0.12010714800583099,0.0740307977111714,0.0008110852754848095,0.30740727836694454,0.06928809831913298,0.06564635426434172,Type III: Broad-spectrum,12.451126,5.5385513,CHEMBL2106409,Elsamitrucin,2.0
CHEMBL2106411,0,0.09354273381121656,0.06537277411360916,0.0007003753989614642,0.2705741786954706,0.00222876228918578,0.0020966798033220666,Type III: Broad-spectrum,13.448328,4.0807304,CHEMBL2106411,Epicriptine,2.0
CHEMBL2106419,2,0.1715185579936614,0.185091931144541,0.0035121991189834612,0.4709721629910207,0.006685666429192615,0.0056275728064213194,Type I: Highly Selective,6.597675,9.926086,CHEMBL2106419,Lercanidipine Hydrochloride,4.0
CHEMBL2106424,0,0.14992178411948376,0.17091098187586223,0.00202437711371847,0.22001387963934105,0.12260818972159607,0.12213347391281615,Type III: Broad-spectrum,5.4903283,3.8520656,CHEMBL2106424,Mecrylate,3.0
CHEMBL2106439,0,0.13222903606098968,0.14483315031852764,0.002011809014685656,0.1902797521592177,0.006331911903530144,0.005296821444523633,Type III: Broad-spectrum,9.641547,4.18004,CHEMBL2106439,Pipotiazine Palmitate,4.0
CHEMBL2106441,2,0.13066926592330846,0.15121428589984723,0.00195759754168375,0.458576395484827,0.041653205834842326,0.044561984047131305,Type I: Highly Selective,9.150261,8.863653,CHEMBL2106441,Noxytiolin,4.0
CHEMBL2106467,0,0.10503608713011872,0.12789403130913599,0.001383384049460879,0.08776559929328825,0.016906043099979097,0.015345544409936513,Type III: Broad-spectrum,11.076745,1.6420958,CHEMBL2106467,Tymazoline,-1.0
CHEMBL2106468,0,0.1189339875516609,0.061503578359832424,0.0005093967912544447,0.12359772465420336,0.15786424021223072,0.15698626175380478,Type III: Broad-spectrum,5.560328,-0.5807616,CHEMBL2106468,Tricetamide,1.0
CHEMBL2106471,0,0.06457292115119084,0.05579758866130248,0.0005113069460882107,0.24342123487333975,0.013676151369887065,0.01528920168872583,Type III: Broad-spectrum,14.243812,1.4921772,CHEMBL2106471,Domiodol,2.0
CHEMBL2106483,0,0.10804561130085927,0.0728396840540713,0.000780906043271529,0.3559263626232218,0.05648759323583261,0.057886023518101695,Type III: Broad-spectrum,12.26323,6.2963266,CHEMBL2106483,Viloxazine Hydrochloride,4.0
CHEMBL2106489,0,0.03247853904894589,0.029223693507135627,0.00021006299614476,0.07302037413118057,0.02832220422353967,0.03459245494604121,Type III: Broad-spectrum,13.891198,-0.52931166,CHEMBL2106489,Water O 15,3.0
CHEMBL2106499,1,0.22575841600130428,0.2616059126104042,0.004300351277830421,0.31618769271092345,0.20817335202466222,0.19274052691286173,Type II: Moderate poly-target,1.7818606,6.1224723,CHEMBL2106499,Valtorcitabine,2.0
CHEMBL210651,2,0.16833604406166847,0.2931124363783657,0.005520729063737363,0.38853694143702816,0.006268103912944497,0.0061610381044387135,Type I: Highly Selective,4.928904,9.096616,CHEMBL210651,Apricitabine,3.0
CHEMBL2106526,0,0.13429983608816048,0.14596171589592816,0.0017833152868397283,0.17140123728136933,0.07029119906056812,0.06434775800089867,Type III: Broad-spectrum,8.00422,3.1392567,CHEMBL2106526,Ethylmethylthiambutene,2.0
CHEMBL2106530,0,0.11166587787148838,0.09809743559241312,0.0010987212306490936,0.2737690792578652,0.009066941987427976,0.008253609528203466,Type III: Broad-spectrum,12.203637,4.6129436,CHEMBL2106530,Nifurzide,2.0
CHEMBL2106537,0,0.1533363129013186,0.1044675839972029,0.0014511893219117484,0.22493926953570226,0.13887073535811975,0.12377681791491538,Type III: Broad-spectrum,5.479732,1.7839249,CHEMBL2106537,Mepiprazole,2.0
CHEMBL2106548,0,0.1410105787620836,0.17916453614968714,0.002849764775281472,0.2969103667259418,0.015615599685677939,0.014184867496539,Type III: Broad-spectrum,8.417485,6.701402,CHEMBL2106548,Clometocillin,2.0
CHEMBL2106561,0,0.15862808802307327,0.14567834119286965,0.001721624823694612,0.14529571765185414,0.16750557284293338,0.15701110650714065,Type III: Broad-spectrum,4.4248023,1.4517838,CHEMBL2106561,Cadralazine,2.0
CHEMBL2106566,0,0.09570401876264266,0.08874029402776688,0.001052076895546643,0.3890564641011268,1.0964399731366058e-05,1.1497275865879853e-05,Type III: Broad-spectrum,12.6016865,6.622536,CHEMBL2106566,"Calcium Phosphate, Tribasic",2.0
CHEMBL2106571,0,0.1069822483399514,0.07185518738938525,0.0007334722420798418,0.10374162860927806,0.021488465374924194,0.0179018630124196,Type III: Broad-spectrum,12.039304,0.21254918,CHEMBL2106571,Clostebol,2.0
CHEMBL2106572,1,0.30537465022502713,0.13277683292927778,0.001699867056881611,0.13663878367638738,0.6592010775934094,0.6502847178130746,Type II: Moderate poly-target,-2.9895072,0.8853651,CHEMBL2106572,Caldaret,2.0
CHEMBL2106573,0,0.12634865985570817,0.16005966549432515,0.0020221785508437546,0.176111738811117,0.025238003881159165,0.022895737728790663,Type III: Broad-spectrum,9.465953,4.180492,CHEMBL2106573,Diethylthiambutene,2.0
CHEMBL2106575,0,0.11226405515004956,0.06728217175624912,0.0006437977708388204,0.2370022683477206,0.09537798170342553,0.09452360335082166,Type III: Broad-spectrum,8.548666,0.29972276,CHEMBL2106575,Olaflur,2.0
CHEMBL2106613,0,0.10282828643774077,0.07009374798784702,0.0007359447329784996,0.19366619082203226,0.004273865561881613,0.003699425795136071,Type III: Broad-spectrum,13.0089445,2.1985872,CHEMBL2106613,Anecortave Acetate,3.0
CHEMBL2106615,1,0.24888926149917967,0.11501282684813335,0.002001970430663454,0.3060379465877374,0.38282351941108383,0.3248793145384744,Type II: Moderate poly-target,-1.3209926,1.531731,CHEMBL2106615,Bazedoxifene Acetate,4.0
CHEMBL2106618,0,0.1572218637452466,0.1412272476635168,0.0017840286110838894,0.2832194455675723,0.11817545598874016,0.10950999377998444,Type III: Broad-spectrum,5.272296,3.778978,CHEMBL2106618,Glisoxepide,2.0
CHEMBL2106622,1,0.20103442963849588,0.0399482252951454,0.0005103639330138999,0.39551600246589047,0.2998967074679993,0.26814650750047764,Type II: Moderate poly-target,0.3818497,1.4186682,CHEMBL2106622,Liothyronine I 131,1.0
CHEMBL2106627,0,0.15804899101648612,0.1311083064806267,0.002230966900706321,0.21250353371547728,0.06978466966907564,0.055977303208069144,Type III: Broad-spectrum,7.8049407,3.3591442,CHEMBL2106627,Diacetylmorphine Hydrochloride,4.0
CHEMBL2106633,2,0.15124049984818136,0.18418189363112109,0.00277899943559112,0.3824548737723523,0.05095154609098704,0.04941838775695455,Type I: Highly Selective,7.342751,8.037509,CHEMBL2106633,Magnesium Stearate,1.0
CHEMBL2106643,2,0.17972095205497574,0.24366228110385751,0.0042637183410767065,0.4625729671846683,0.0069727450399675464,0.006149501174503227,Type I: Highly Selective,4.845924,9.89215,CHEMBL2106643,Mycophenolate Sodium,4.0
CHEMBL2106650,0,0.13784005853134965,0.12295870272412344,0.001486612640350582,0.19827813796662128,0.06448467150621097,0.05588707142231502,Type III: Broad-spectrum,8.628129,2.6129694,CHEMBL2106650,Mosapramine,2.0
CHEMBL2106660,0,0.11713322179966362,0.052701201211046454,0.0005836176441973158,0.5066973565756305,0.040313651087823484,0.03991642774965761,Type III: Broad-spectrum,10.384633,9.598593,CHEMBL2106660,Acefylline Piperazine,4.0
CHEMBL2106667,2,0.21350048802635382,0.2597895868331817,0.004561149411355041,0.4879948598101065,0.11472151576750254,0.10572064888335213,Type I: Highly Selective,2.6809342,8.415703,CHEMBL2106667,Amezinium Metilsulfate,2.0
CHEMBL2106710,0,0.14823759759541105,0.17002790005035734,0.002322873334701931,0.20506825533625547,0.05003319406248864,0.04336695228021347,Type III: Broad-spectrum,7.8903995,4.6564717,CHEMBL2106710,Fadolmidine Hydrochloride,2.0
CHEMBL2106755,2,0.1353424176142394,0.16900379067139637,0.002466067298548188,0.34162323332972,0.03528523366819877,0.03468308726915042,Type I: Highly Selective,8.223965,7.2066774,CHEMBL2106755,Magnesium Salicylate,-1.0
CHEMBL2106763,0,0.08129045168767954,0.06085141461331861,0.00047844363932486746,0.06381655664851339,0.0024006179518808,0.0021367992447307725,Type III: Broad-spectrum,12.843448,-0.6652169,CHEMBL2106763,Fluprednidene,2.0
CHEMBL2106780,0,0.1317147515456521,0.16521417166860444,0.0022431603648463364,0.2685751199970437,0.04092039664904535,0.039479371198593176,Type III: Broad-spectrum,8.404598,5.69481,CHEMBL2106780,Itramin Tosylate,2.0
CHEMBL2106794,0,0.10380121463438985,0.09859221686949922,0.0011299092253953557,0.08610526376817962,0.060373282587694144,0.05676680306002686,Type III: Broad-spectrum,10.384782,0.3563466,CHEMBL2106794,Naftazone,4.0
CHEMBL2106798,2,0.15398841479211312,0.14130255982633058,0.0018606182183068052,0.37481739090211885,0.08210446653551327,0.07652332202280866,Type I: Highly Selective,6.421951,5.1910586,CHEMBL2106798,Neramexane Mesylate,3.0
CHEMBL2106801,0,0.10032666084238528,0.061067194642983186,0.000523352167556803,0.10097556446919222,0.01241348792761511,0.010357909261798064,Type III: Broad-spectrum,12.357065,-0.23436132,CHEMBL2106801,Normethandrone,-1.0
CHEMBL2106822,2,0.16478016052691824,0.21404688065208155,0.0030978179724893166,0.3221608193780526,0.049487435398778756,0.04494502391669258,Type I: Highly Selective,6.1683364,7.351435,CHEMBL2106822,Nizofenone,2.0
CHEMBL2106825,0,0.12654812552812905,0.09153048480062628,0.0010146923737955546,0.20804870521516913,0.06767112569457756,0.059895509497418606,Type III: Broad-spectrum,8.605327,1.524229,CHEMBL2106825,Medrogestone,4.0
CHEMBL2106829,2,0.14605997281848745,0.2197224379624604,0.0034996389177816634,0.3407709093068814,0.0008476056757340273,0.0008008689425584797,Type I: Highly Selective,6.8338637,8.076525,CHEMBL2106829,Methaqualone Hydrochloride,4.0
CHEMBL2106840,0,0.1737624211321297,0.125199235843008,0.0017814474082253687,0.1961564396458401,0.15240072163834206,0.1262858103633681,Type III: Broad-spectrum,4.4254584,1.9629196,CHEMBL2106840,Niludipine,2.0
CHEMBL2106841,0,0.1455381346192509,0.12074209293189535,0.001684434042857266,0.32432568994644123,0.059475631197798175,0.052326544743647584,Type III: Broad-spectrum,7.28702,4.783685,CHEMBL2106841,Nonabine,2.0
CHEMBL2106851,2,0.1853226818554798,0.16893057759730634,0.003097579871990827,0.24385080345428092,0.1090036264244329,0.08712940932493271,Type I: Highly Selective,4.9304004,4.761365,CHEMBL2106851,Nicomorphine,2.0
CHEMBL2106873,0,0.093111668140192,0.0732257010972649,0.0008168439843068284,0.38258376720855247,0.007840861815237353,0.008126988111672121,Type III: Broad-spectrum,12.890021,6.4393272,CHEMBL2106873,Magnesium Phosphate,-1.0
CHEMBL2106905,0,0.11556587604331064,0.07380540884939857,0.0007083244998459163,0.13396175245123798,0.11278639287963756,0.10755268486024505,Type III: Broad-spectrum,8.341086,-0.3196635,CHEMBL2106905,Norcholestenol Iodomethyl (131I) [Injection],-1.0
CHEMBL2106939,0,0.08368354684210665,0.09322746137069289,0.0009250200134854898,0.2569160541354457,0.03969843181920672,0.04511971878268124,Type III: Broad-spectrum,12.629444,3.6017196,CHEMBL2106939,Polihexanide,4.0
CHEMBL2106941,0,0.07775660307176038,0.1078277325900063,0.0011655193030043881,0.19114823984328155,0.0030677720581654046,0.0032869387017828737,Type III: Broad-spectrum,12.5752125,2.389982,CHEMBL2106941,Pivhydrazine,-1.0
CHEMBL2106966,0,0.08980845116806935,0.05504940244715101,0.0004592693847188826,0.1294303099095376,0.05269163694385989,0.050360292121444376,Type III: Broad-spectrum,11.864742,-0.60789424,CHEMBL2106966,Piketoprofen,2.0
CHEMBL2106968,0,0.09176854908802606,0.10958740663617793,0.0011460702009038154,0.14384407774926508,0.02676184373595245,0.02680399471717542,Type III: Broad-spectrum,11.616541,1.4927932,CHEMBL2106968,Mesulfen,2.0
CHEMBL2106972,0,0.12792546689444734,0.14017141515332218,0.0018398076862396766,0.3362310023830717,0.007787432181275755,0.007182757282768527,Type III: Broad-spectrum,10.228691,6.837296,CHEMBL2106972,Neltenexine,2.0
CHEMBL2106975,0,0.10775708439541296,0.10724879689928832,0.0014455579538721064,0.47364364927274,0.053620128823754956,0.06405082139081057,Type III: Broad-spectrum,10.406229,9.015768,CHEMBL2106975,Potassium Bicarbonate,4.0
CHEMBL2106978,2,0.1973792650453696,0.3121726946737146,0.007047246194354543,0.5586861422150293,0.036125092299912585,0.03631559809018744,Type I: Highly Selective,3.2297611,10.359772,CHEMBL2106978,Potassium Gluconate,4.0
CHEMBL2106988,2,0.2284273806401592,0.31172600325705563,0.00631002181914147,0.6599409631814409,0.06920630592912984,0.06518823826733981,Type I: Highly Selective,2.516076,10.278314,CHEMBL2106988,Penamecillin,4.0
CHEMBL2106989,0,0.10677912463625018,0.15026778490163448,0.0017612300078207964,0.17078131732072863,0.03077160548333316,0.031071834327506178,Type III: Broad-spectrum,10.55113,3.0274856,CHEMBL2106989,Racementhol,
CHEMBL2106991,2,0.2280241316582533,0.32578233819592106,0.006045340918471215,0.35253407366022527,0.13491233289974391,0.12309145553993832,Type I: Highly Selective,2.1242585,7.701563,CHEMBL2106991,Raluridine,1.0
CHEMBL2106996,0,0.10303654245001373,0.1263316038574853,0.0013873298413189805,0.2087946820843339,0.009243387630482847,0.00895612388025721,Type III: Broad-spectrum,11.326315,3.633281,CHEMBL2106996,Oxaflozane,2.0
CHEMBL2106997,0,0.11528058215825959,0.1114592021358847,0.0012804205763342655,0.2613191615803601,0.04447076545239375,0.043057472610684516,Type III: Broad-spectrum,11.856186,4.5795054,CHEMBL2106997,Proxazole,2.0
CHEMBL2106999,0,0.1120089777673007,0.04308826980812662,0.0003607554800285448,0.09969721923830478,0.0978784528917376,0.08591820445835717,Type III: Broad-spectrum,9.396397,-0.8519704,CHEMBL2106999,Quinbolone,2.0
CHEMBL2107011,1,0.16129236661880755,0.08076887372550039,0.0010793587220192915,0.19308858337255688,0.18801509758149262,0.1647314998654648,Type II: Moderate poly-target,4.124917,0.5374545,CHEMBL2107011,Oxypertine,4.0
CHEMBL2107014,0,0.14798387833940393,0.18227686072101032,0.00289199763006494,0.26715247045936985,0.010692560809846038,0.00916630512274524,Type III: Broad-spectrum,7.8737426,6.4629745,CHEMBL2107014,Quinfamide,3.0
CHEMBL2107016,2,0.20177187984938294,0.23981333128586332,0.003962018561482401,0.45155034864664384,0.12061695778100695,0.11383686153189725,Type I: Highly Selective,3.068294,7.864634,CHEMBL2107016,Taltirelin,2.0
CHEMBL2107027,2,0.1320521796277757,0.22380843979834034,0.0037244773870476716,0.3395987214611085,0.0007826682083468494,0.0008115969281547405,Type I: Highly Selective,6.8538437,8.111858,CHEMBL2107027,Salcaprozate Sodium,1.0
CHEMBL2107062,0,0.11764971021790294,0.201871222780665,0.003108957529689493,0.19235796421541695,0.004454611963494326,0.004453043302193693,Type III: Broad-spectrum,8.779548,5.9474263,CHEMBL2107062,Pheneturide,4.0
