Drug Chembl ID,ICD10,odds_ratio,drug_cancer,drug_no_cancer,no_drug_cancer,no_drug_no_cancer,Disease Description,Drug Name,Chembl ID,DrugBank ID,Drug Description,IUPAC Name,Molecular Weight,SMILES,ATC Code,ATC Level_0_code,ATC Level_0_name,ATC Level_1_code,ATC Level_1_name,ATC Level_2_code,ATC Level_2_name,ATC Level_3_code,ATC Level_3_name
CHEMBL49,C61,0.158,5,630,14037,280137,Malignant neoplasm of prostate,Buspirone,CHEMBL49,DB00490,"Buspirone is a novel anxiolytic agent with a unique structure and a pharmacological profile. Belonging to the azaspirodecanedione drug class,[A180991] buspirone is a serotonin 5-HT<sub>1A</sub> receptor agonist that is not chemically or pharmacologically related to benzodiazepines, barbiturates, and other sedative/anxiolytic drugs.[L4478] Unlike many drugs used to treat anxiety, buspirone does not exhibit anticonvulsant, sedative, hypnotic, and muscle-relaxant properties. Due to these characteristics, buspirone been termed 'anxioselective'.[A180985] First synthesized in 1968 then patented in 1975,[L7375] it is commonly marketed under the brand name Buspar®. Buspirone was first approved in 1986 by the FDA [A181751] and has been used to treat anxiety disorders, such as generalized anxiety disorder (GAD), and relieve symptoms of anxiety. It has also been used as a second-line therapy for unipolar depression when the use of selective serotonin reuptake inhibitors (SSRIs) is deemed clinically inadequate or inappropriate.[L7375] The potential use of buspirone in combination with [melatonin] in depression and cognitive impairment via promoting neurogenesis has also been investigated.[A181751]","8-{4-[4-(pyrimidin-2-yl)piperazin-1-yl]butyl}-8-azaspiro[4.5]decane-7,9-dione",385.5031,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1=NC=CC=N1,N05BE01,N05BE,Azaspirodecanedione derivatives,N05B,ANXIOLYTICS,N05,PSYCHOLEPTICS,N,NERVOUS SYSTEM
CHEMBL49,C54,0.397,2,636,2314,291858,Malignant neoplasm of corpus uteri,Buspirone,CHEMBL49,DB00490,"Buspirone is a novel anxiolytic agent with a unique structure and a pharmacological profile. Belonging to the azaspirodecanedione drug class,[A180991] buspirone is a serotonin 5-HT<sub>1A</sub> receptor agonist that is not chemically or pharmacologically related to benzodiazepines, barbiturates, and other sedative/anxiolytic drugs.[L4478] Unlike many drugs used to treat anxiety, buspirone does not exhibit anticonvulsant, sedative, hypnotic, and muscle-relaxant properties. Due to these characteristics, buspirone been termed 'anxioselective'.[A180985] First synthesized in 1968 then patented in 1975,[L7375] it is commonly marketed under the brand name Buspar®. Buspirone was first approved in 1986 by the FDA [A181751] and has been used to treat anxiety disorders, such as generalized anxiety disorder (GAD), and relieve symptoms of anxiety. It has also been used as a second-line therapy for unipolar depression when the use of selective serotonin reuptake inhibitors (SSRIs) is deemed clinically inadequate or inappropriate.[L7375] The potential use of buspirone in combination with [melatonin] in depression and cognitive impairment via promoting neurogenesis has also been investigated.[A181751]","8-{4-[4-(pyrimidin-2-yl)piperazin-1-yl]butyl}-8-azaspiro[4.5]decane-7,9-dione",385.5031,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1=NC=CC=N1,N05BE01,N05BE,Azaspirodecanedione derivatives,N05B,ANXIOLYTICS,N05,PSYCHOLEPTICS,N,NERVOUS SYSTEM
CHEMBL549,C61,0.2,223,21072,13721,259695,Malignant neoplasm of prostate,Citalopram,CHEMBL549,DB00215,"Citalopram belongs to a class of antidepressant agents known as selective _serotonin-reuptake inhibitors_ (SSRIs) and is widely used to treat the symptoms of depression. Its chemical structure is unrelated to that of other SSRIs or of tricyclic, tetracyclic, or other prescribed antidepressants [FDA label].  Citalopram is also known as _Celexa_, and available in tablet and solution forms [FDA label].  This drug was initially approved by the FDA in 1998 [L5230].","1-[3-(dimethylamino)propyl]-1-(4-fluorophenyl)-1,3-dihydro-2-benzofuran-5-carbonitrile",324.3919,CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1,N06AB04,N06AB,Selective serotonin reuptake inhibitors,N06A,ANTIDEPRESSANTS,N06,PSYCHOANALEPTICS,N,NERVOUS SYSTEM
CHEMBL45,C44,0.03,1,366,24273,270166,Other and unspecified malignant neoplasm of skin,Melatonin,CHEMBL45,DB01065,"Melatonin is a biogenic amine that is found in animals, plants and microbes. Aaron B. Lerner of Yale University is credited for naming the hormone and for defining its chemical structure in 1958.  In mammals, melatonin is produced by the pineal gland. The pineal gland is small endocrine gland, about the size of a rice grain and shaped like a pine cone (hence the name), that is located in the center of the brain (rostro-dorsal to the superior colliculus) but outside the blood-brain barrier. The secretion of melatonin increases in darkness and decreases during exposure to light, thereby regulating the circadian rhythms of several biological functions, including the sleep-wake cycle. In particular, melatonin regulates the sleep-wake cycle by chemically causing drowsiness and lowering the body temperature.  Melatonin is also implicated in the regulation of mood, learning and memory, immune activity, dreaming, fertility and reproduction. Melatonin is also an effective antioxidant.  Most of the actions of melatonin are mediated through the binding and activation of melatonin receptors. Individuals with autism spectrum disorders (ASD) may have lower than normal levels of melatonin. A 2008 study found that unaffected parents of individuals with ASD also have lower melatonin levels, and that the deficits were associated with low activity of the ASMT gene, which encodes the last enzyme of melatonin synthesis. Reduced melatonin production has also been proposed as a likely factor in the significantly higher cancer rates in night workers.",N-[2-(5-methoxy-1H-indol-3-yl)ethyl]acetamide,232.2783,COC1=CC2=C(NC=C2CCNC(C)=O)C=C1,N05CH01,N05CH,Melatonin receptor agonists,N05C,HYPNOTICS AND SEDATIVES,N05,PSYCHOLEPTICS,N,NERVOUS SYSTEM
CHEMBL45,C61,0.054,1,370,14040,280397,Malignant neoplasm of prostate,Melatonin,CHEMBL45,DB01065,"Melatonin is a biogenic amine that is found in animals, plants and microbes. Aaron B. Lerner of Yale University is credited for naming the hormone and for defining its chemical structure in 1958.  In mammals, melatonin is produced by the pineal gland. The pineal gland is small endocrine gland, about the size of a rice grain and shaped like a pine cone (hence the name), that is located in the center of the brain (rostro-dorsal to the superior colliculus) but outside the blood-brain barrier. The secretion of melatonin increases in darkness and decreases during exposure to light, thereby regulating the circadian rhythms of several biological functions, including the sleep-wake cycle. In particular, melatonin regulates the sleep-wake cycle by chemically causing drowsiness and lowering the body temperature.  Melatonin is also implicated in the regulation of mood, learning and memory, immune activity, dreaming, fertility and reproduction. Melatonin is also an effective antioxidant.  Most of the actions of melatonin are mediated through the binding and activation of melatonin receptors. Individuals with autism spectrum disorders (ASD) may have lower than normal levels of melatonin. A 2008 study found that unaffected parents of individuals with ASD also have lower melatonin levels, and that the deficits were associated with low activity of the ASMT gene, which encodes the last enzyme of melatonin synthesis. Reduced melatonin production has also been proposed as a likely factor in the significantly higher cancer rates in night workers.",N-[2-(5-methoxy-1H-indol-3-yl)ethyl]acetamide,232.2783,COC1=CC2=C(NC=C2CCNC(C)=O)C=C1,N05CH01,N05CH,Melatonin receptor agonists,N05C,HYPNOTICS AND SEDATIVES,N05,PSYCHOLEPTICS,N,NERVOUS SYSTEM
CHEMBL22,C73,0.269,41,59347,604,234800,Malignant neoplasm of thyroid gland,Trimethoprim,CHEMBL22,DB00440,"Trimethoprim is an antifolate antibacterial agent that inhibits bacterial dihydrofolate reductase (DHFR), a critical enzyme that catalyzes the formation of tetrahydrofolic acid (THF) - in doing so, it prevents the synthesis of bacterial DNA and ultimately continued bacterial survival.[L11893] Trimethoprim is often used in combination with [sulfamethoxazole] due to their complementary and synergistic mechanisms but may be used as a monotherapy in the treatment and/or prophylaxis of urinary tract infections.[L11893,L11830] It is structurally and chemically related to [pyrimethamine], another antifolate antimicrobial used in the treatment of plasmodial infections.[T707]","5-[(3,4,5-trimethoxyphenyl)methyl]pyrimidine-2,4-diamine",290.3177,COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1OC,J01EE03,J01EE,"Combinations of sulfonamides and trimethoprim, incl. derivatives",J01E,SULFONAMIDES AND TRIMETHOPRIM,J01,ANTIBACTERIALS FOR SYSTEMIC USE,J,ANTIINFECTIVES FOR SYSTEMIC USE
CHEMBL22,C73,0.269,41,59347,604,234800,Malignant neoplasm of thyroid gland,Trimethoprim,CHEMBL22,DB00440,"Trimethoprim is an antifolate antibacterial agent that inhibits bacterial dihydrofolate reductase (DHFR), a critical enzyme that catalyzes the formation of tetrahydrofolic acid (THF) - in doing so, it prevents the synthesis of bacterial DNA and ultimately continued bacterial survival.[L11893] Trimethoprim is often used in combination with [sulfamethoxazole] due to their complementary and synergistic mechanisms but may be used as a monotherapy in the treatment and/or prophylaxis of urinary tract infections.[L11893,L11830] It is structurally and chemically related to [pyrimethamine], another antifolate antimicrobial used in the treatment of plasmodial infections.[T707]","5-[(3,4,5-trimethoxyphenyl)methyl]pyrimidine-2,4-diamine",290.3177,COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1OC,J01EA01,J01EA,Trimethoprim and derivatives,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01,ANTIBACTERIALS FOR SYSTEMIC USE,J,ANTIINFECTIVES FOR SYSTEMIC USE
CHEMBL22,C73,0.269,41,59347,604,234800,Malignant neoplasm of thyroid gland,Trimethoprim,CHEMBL22,DB00440,"Trimethoprim is an antifolate antibacterial agent that inhibits bacterial dihydrofolate reductase (DHFR), a critical enzyme that catalyzes the formation of tetrahydrofolic acid (THF) - in doing so, it prevents the synthesis of bacterial DNA and ultimately continued bacterial survival.[L11893] Trimethoprim is often used in combination with [sulfamethoxazole] due to their complementary and synergistic mechanisms but may be used as a monotherapy in the treatment and/or prophylaxis of urinary tract infections.[L11893,L11830] It is structurally and chemically related to [pyrimethamine], another antifolate antimicrobial used in the treatment of plasmodial infections.[T707]","5-[(3,4,5-trimethoxyphenyl)methyl]pyrimidine-2,4-diamine",290.3177,COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1OC,J04AM08,J04AM,Combinations of drugs for treatment of tuberculosis,J04A,DRUGS FOR TREATMENT OF TUBERCULOSIS,J04,ANTIMYCOBACTERIALS,J,ANTIINFECTIVES FOR SYSTEMIC USE
CHEMBL22,C73,0.269,41,59347,604,234800,Malignant neoplasm of thyroid gland,Trimethoprim,CHEMBL22,DB00440,"Trimethoprim is an antifolate antibacterial agent that inhibits bacterial dihydrofolate reductase (DHFR), a critical enzyme that catalyzes the formation of tetrahydrofolic acid (THF) - in doing so, it prevents the synthesis of bacterial DNA and ultimately continued bacterial survival.[L11893] Trimethoprim is often used in combination with [sulfamethoxazole] due to their complementary and synergistic mechanisms but may be used as a monotherapy in the treatment and/or prophylaxis of urinary tract infections.[L11893,L11830] It is structurally and chemically related to [pyrimethamine], another antifolate antimicrobial used in the treatment of plasmodial infections.[T707]","5-[(3,4,5-trimethoxyphenyl)methyl]pyrimidine-2,4-diamine",290.3177,COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1OC,J01EE01,J01EE,"Combinations of sulfonamides and trimethoprim, incl. derivatives",J01E,SULFONAMIDES AND TRIMETHOPRIM,J01,ANTIBACTERIALS FOR SYSTEMIC USE,J,ANTIINFECTIVES FOR SYSTEMIC USE
CHEMBL22,C73,0.269,41,59347,604,234800,Malignant neoplasm of thyroid gland,Trimethoprim,CHEMBL22,DB00440,"Trimethoprim is an antifolate antibacterial agent that inhibits bacterial dihydrofolate reductase (DHFR), a critical enzyme that catalyzes the formation of tetrahydrofolic acid (THF) - in doing so, it prevents the synthesis of bacterial DNA and ultimately continued bacterial survival.[L11893] Trimethoprim is often used in combination with [sulfamethoxazole] due to their complementary and synergistic mechanisms but may be used as a monotherapy in the treatment and/or prophylaxis of urinary tract infections.[L11893,L11830] It is structurally and chemically related to [pyrimethamine], another antifolate antimicrobial used in the treatment of plasmodial infections.[T707]","5-[(3,4,5-trimethoxyphenyl)methyl]pyrimidine-2,4-diamine",290.3177,COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1OC,J01EE04,J01EE,"Combinations of sulfonamides and trimethoprim, incl. derivatives",J01E,SULFONAMIDES AND TRIMETHOPRIM,J01,ANTIBACTERIALS FOR SYSTEMIC USE,J,ANTIINFECTIVES FOR SYSTEMIC USE
CHEMBL22,C73,0.269,41,59347,604,234800,Malignant neoplasm of thyroid gland,Trimethoprim,CHEMBL22,DB00440,"Trimethoprim is an antifolate antibacterial agent that inhibits bacterial dihydrofolate reductase (DHFR), a critical enzyme that catalyzes the formation of tetrahydrofolic acid (THF) - in doing so, it prevents the synthesis of bacterial DNA and ultimately continued bacterial survival.[L11893] Trimethoprim is often used in combination with [sulfamethoxazole] due to their complementary and synergistic mechanisms but may be used as a monotherapy in the treatment and/or prophylaxis of urinary tract infections.[L11893,L11830] It is structurally and chemically related to [pyrimethamine], another antifolate antimicrobial used in the treatment of plasmodial infections.[T707]","5-[(3,4,5-trimethoxyphenyl)methyl]pyrimidine-2,4-diamine",290.3177,COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1OC,J01EE02,J01EE,"Combinations of sulfonamides and trimethoprim, incl. derivatives",J01E,SULFONAMIDES AND TRIMETHOPRIM,J01,ANTIBACTERIALS FOR SYSTEMIC USE,J,ANTIINFECTIVES FOR SYSTEMIC USE
CHEMBL22,C73,0.269,41,59347,604,234800,Malignant neoplasm of thyroid gland,Trimethoprim,CHEMBL22,DB00440,"Trimethoprim is an antifolate antibacterial agent that inhibits bacterial dihydrofolate reductase (DHFR), a critical enzyme that catalyzes the formation of tetrahydrofolic acid (THF) - in doing so, it prevents the synthesis of bacterial DNA and ultimately continued bacterial survival.[L11893] Trimethoprim is often used in combination with [sulfamethoxazole] due to their complementary and synergistic mechanisms but may be used as a monotherapy in the treatment and/or prophylaxis of urinary tract infections.[L11893,L11830] It is structurally and chemically related to [pyrimethamine], another antifolate antimicrobial used in the treatment of plasmodial infections.[T707]","5-[(3,4,5-trimethoxyphenyl)methyl]pyrimidine-2,4-diamine",290.3177,COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1OC,J01EE05,J01EE,"Combinations of sulfonamides and trimethoprim, incl. derivatives",J01E,SULFONAMIDES AND TRIMETHOPRIM,J01,ANTIBACTERIALS FOR SYSTEMIC USE,J,ANTIINFECTIVES FOR SYSTEMIC USE
